"name: Tumbarumba Medical Practice
wheelchair_access: No
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Bongaree
state: QLD
city: Brisbane"
"name: Yeronga Medical Centre
payment-methods: EFTPOS; Cash; Visa; Mastercard
facilities: Onsite Pathology
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Burmese; Cantonese; Dutch; Malay; Mandarin
main_category: General Practitioner
suburb: Yeronga
state: QLD
city: Brisbane"
"name: Better Health Greenhills - Hunter Valley Skin Cancer Clinic
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
main_category: General Practitioner
suburb: East Maitland
state: NSW
city: Maitland"
"name: Collingwood Park Family Medical Centre 
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Collingwood Park
state: QLD"
"name: Regency Medical Clinic
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Quality Practice Accreditation
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
main_category: General Practitioner
suburb: Sefton Park
state: SA
city: Adelaide"
"name: Bayside Family Medical & Musculoskeletal Practice
facilities: Onsite Pathology; Onsite Allied Health; Radiology Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Glenelg
state: SA
city: Adelaide"
"name: Real Health Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
languages_spoken: Nepali; Hindi; Mandarin; Russian
main_category: General Practitioner
suburb: Ashfield
state: NSW
city: Sydney"
"name: Pacific Family Medical Centre (5 Ways)
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Allied Health Nearby; Pharmacy Nearby
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
main_category: General Practitioner
suburb: Wyoming
state: NSW
city: Central Coast"
"name: Seaside Medical Centre
payment-methods: Cash; EFTPOS
facilities: Onsite Pathology
accreditations: Australian General Practice Accreditation Limited
open_sunday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Fern Bay
state: NSW"
"name: Wamberal Surgery
payment-methods: EFTPOS; Cash; Visa; Mastercard
facilities: Pathology Nearby; Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
after_hours: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: English; Afrikaans; German
main_category: General Practitioner
suburb: Wamberal
state: NSW
city: Central Coast"
"name: St George Medical Centre - Alfred Street
payment-methods: Cash; Cheque; Mastercard; Visa; EFTPOS
facilities: Pathology Nearby; Allied Health Nearby; Pharmacy Nearby; Radiology Nearby
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
languages_spoken: Korean
main_category: General Practitioner
suburb: St George
state: QLD"
"name: Skin Check WA  Balcatta
payment-methods: EFTPOS; Visa; Mastercard
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
main_category: General Practitioner
suburb: Balcatta
state: WA
city: Perth"
"name: Arafura Medical Clinics - Berry Springs
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
languages_spoken: English
main_category: General Practitioner
suburb: Berry Springs
state: NT"
"name: Applecross Village Medical Centre
facilities: Onsite Pathology; Pathology Nearby; Allied Health Nearby; Radiology Nearby; Pharmacy Nearby; Onsite Allied Health
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Applecross
state: WA
city: Perth"
"name: Medi7 Mooroolbark
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Pathology Nearby; Allied Health Nearby; Radiology Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Persian; Vietnamese
main_category: General Practitioner
suburb: Mooroolbark
state: VIC
city: Melbourne"
"name: Drayton Medical Centre
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
open_sunday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
languages_spoken: English; Hindi; Mandarin; Nepali; Cantonese; Gujarati
main_category: General Practitioner
suburb: Drayton
state: QLD"
"name: Dynamic Doctors Group
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Radiology Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: English; Afrikaans; Czech; French; Nepali
main_category: General Practitioner
suburb: Mandurah
state: WA
city: Mandurah"
"name: Better Care Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
languages_spoken: Arabic; Gujarati
main_category: General Practitioner
suburb: Fairy Meadow
state: NSW
city: Wollongong"
"name: Mooroolbark Medical Centre
facilities: Onsite Pathology; Onsite Allied Health; Allied Health Nearby; Pharmacy Nearby; Radiology Nearby
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Afrikaans; French; German; Persian
main_category: General Practitioner
suburb: Mooroolbark
state: VIC
city: Melbourne"
"name: Medi7 Chadstone
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Sinhalese
main_category: General Practitioner
suburb: Chadstone
state: VIC
city: Melbourne"
"name: Golden Beach Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
main_category: General Practitioner
suburb: Golden Beach
state: QLD
city: Sunshine Coast"
"name: Maroochy Waters Medical Practice
payment-methods: EFTPOS; Cash; Visa; Mastercard
facilities: Pathology Nearby; Onsite Pharmacy; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Arabic; Dutch
main_category: General Practitioner
suburb: Maroochydore
state: QLD
city: Sunshine Coast"
"name: Shellharbour Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Oak Flats
state: NSW"
"name: Doctors of South Melbourne
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Allied Health Nearby; Radiology Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
main_category: General Practitioner
suburb: South Melbourne
state: VIC
city: Melbourne"
"name: One Care Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Onsite Pharmacy
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Vietnamese; Mandarin; Burmese; Cantonese; Korean; Sinhalese; Tamil
main_category: General Practitioner
suburb: Pennington
state: SA
city: Adelaide"
"name: Bondi Junction Medical Practice
payment-methods: EFTPOS; Cash; Visa; Mastercard
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Mandarin
main_category: General Practitioner
suburb: Bondi Junction
state: NSW
city: Sydney"
"name: Cambridge Park Doctors 
payment-methods: EFTPOS; HICAPS
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
languages_spoken: English; Arabic; Hindi
main_category: General Practitioner
suburb: Cambridge Park
state: NSW"
"name: Clifford Gardens Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Tamil; Telugu
main_category: General Practitioner
suburb: Newtown
state: QLD"
"name: Fairway Family Practice
payment-methods: Cash
facilities: Onsite Pathology
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Kellyville
state: NSW
city: Sydney"
"name: Lane Street Medical Centre 
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
languages_spoken: English; Hindi; Swahili; Telugu
main_category: General Practitioner
suburb: Wentworthville
state: NSW
city: Sydney"
"name: Scullin General Practice
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; French; Hindi; Urdu
main_category: General Practitioner
suburb: Scullin
state: ACT
city: Canberra"
"name: Gateway Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard; Cheque
accreditations: Quality Practice Accreditation
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
main_category: General Practitioner
suburb: Mona Vale
state: NSW
city: Sydney"
"name: Elsternwick Clinic
payment-methods: Cash; EFTPOS; Visa; Mastercard; Cheque; HICAPS
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Japanese
main_category: General Practitioner
suburb: Elsternwick
state: VIC
city: Melbourne"
"name: Growlife Medical - Sherwood
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Sherwood
state: QLD
city: Brisbane"
"name: Toronto Doctors
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
main_category: General Practitioner
suburb: Toronto
state: NSW
city: Newcastle"
"name: Ochre Medical Centre Cooma
payment-methods: Cash; EFTPOS; Visa; Mastercard; Cheque
facilities: Onsite Pathology
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Afrikaans; Greek; Vietnamese
main_category: General Practitioner
suburb: Cooma
state: NSW"
"name: The Neighbourhood Clinic
payment-methods: Cash; EFTPOS; Visa; American Express; Cheque; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Mandarin
main_category: General Practitioner
suburb: Fitzroy North
state: VIC
city: Melbourne"
"name: Emerald Medical Centre - Lane Cove
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express
facilities: Onsite Pathology; Pharmacy Nearby; Radiology Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English; Farsi; Sinhalese
main_category: General Practitioner
suburb: Lane Cove
state: NSW
city: Sydney"
"name: Hamilton Medical Group 
payment-methods: Cash; EFTPOS; Visa; Mastercard; Cheque
facilities: Onsite Allied Health; Pathology Nearby; Allied Health Nearby; Radiology Nearby; Pharmacy Nearby; Onsite Pathology; Onsite Radiology
accreditations: Global-Mark
open_saturday: Yes
open_sunday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
languages_spoken: English; Afrikaans; German; Mandarin; Persian
main_category: General Practitioner
suburb: Hamilton
state: VIC"
"name: Kings Langley Family Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
main_category: General Practitioner
suburb: Kings Langley
state: NSW
city: Sydney"
"name: Waurn Ponds Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express
facilities: Onsite Pathology; Pathology Nearby; Pharmacy Nearby; Radiology Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: Yes
billing: mixed_billing
languages_spoken: English; Tamil; Malay; Telugu; Urdu
main_category: General Practitioner
suburb: Waurn Ponds
state: VIC
city: Geelong"
"name: Quakers Hill Family Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Sinhalese; Tamil
main_category: General Practitioner
suburb: Quakers Hill
state: NSW
city: Sydney"
"name: Settlement Road Clinic
payment-methods: Cash
facilities: Onsite Pathology; Onsite Allied Health
accreditations: Quality Practice Accreditation
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
telehealth: some
languages_spoken: Arabic; English; Assyrian; Chaldean; Kurdish; Russian
main_category: General Practitioner
suburb: Thomastown
state: VIC
city: Melbourne"
"name: Clinical Cosmetic Center - Rubus Women's Health - Dr V French
payment-methods: Visa; Mastercard; EFTPOS
facilities: Onsite Pathology; Onsite Radiology; Pharmacy Nearby
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
main_category: General Practitioner
suburb: Garran
state: ACT
city: Canberra"
"name: Scone Medical Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Radiology; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: Tagalog (Filipino)
main_category: General Practitioner
suburb: Scone
state: NSW"
"name: One Family Clinic/Dr Doong's Surgery
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
languages_spoken: English; Cantonese; Mandarin
main_category: General Practitioner
suburb: Enfield
state: NSW
city: Sydney"
"name: The Station On Tanti, Family and Women's Clinic
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Mornington
state: VIC
city: Melbourne"
"name: Middle Ridge Family Practice
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Onsite Pharmacy
accreditations: Quality Practice Accreditation
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Toowoomba
state: QLD
city: Toowoomba"
"name: East Clinic Ipswich
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pathology Nearby; Radiology Nearby; Pharmacy Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: English
main_category: General Practitioner
suburb: Ipswich
state: QLD
city: Ipswich"
"name: Clinicare Fitzroy
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Radiology Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Sinhalese
main_category: General Practitioner
suburb: Fitzroy
state: VIC
city: Melbourne"
"name: Bushland Beach Medical Centre
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
main_category: General Practitioner
suburb: Bushland Beach
state: QLD"
"name: First Light Healthcare Ballina
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
languages_spoken: English; Mandarin
main_category: General Practitioner
suburb: Ballina
state: NSW
city: Ballina"
"name: Melbourne TMJ & Facial Pain Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express; HICAPS
facilities: Onsite Allied Health; Radiology Nearby; Pharmacy Nearby
accreditations: Australian Dental Association; Australian Physiotherapy Association
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: English; Cantonese; Mandarin; Afrikaans; Hindi
main_category: General Practitioner
suburb: Caulfield Junction
state: VIC
city: Melbourne"
"name: Shoalwater Medical Centre 
payment-methods: Cash; EFTPOS; Visa; Mastercard; HICAPS
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: No
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Shoalwater
state: WA
city: Perth"
"name: St John Medical Joondalup 
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Onsite Radiology; Onsite Pharmacy
accreditations: Quality Practice Accreditation
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
languages_spoken: English; Hindi; Telugu
main_category: General Practitioner
suburb: Edgewater
state: WA
city: Perth"
"name: Advantage Medical - Hastings
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby; Radiology Nearby; Pathology Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
languages_spoken: English; Hindi; Punjabi; Russian; Sinhalese; Urdu
main_category: General Practitioner
suburb: Hastings
state: VIC
city: Melbourne"
"name: Sunshine Priority Primary Care Centre
facilities: Onsite Radiology; Onsite Pathology; Onsite Pharmacy; Pathology Nearby; Allied Health Nearby; Radiology Nearby; Pharmacy Nearby
open_saturday: Yes
open_sunday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
main_category: General Practitioner
suburb: Sunshine North
state: VIC
city: Melbourne"
"name: Drayton Street Family Practice 
payment-methods: EFTPOS; Cash
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: English
main_category: General Practitioner
suburb: Nanango
state: QLD"
"name: Diabetes Base Camp
payment-methods: EFTPOS
facilities: Pathology Nearby; Radiology Nearby
accreditations: Australian Health Practitioner Regulation Agency
open_saturday: Yes
open_sunday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: English
main_category: General Practitioner
suburb: Everard Park
state: SA
city: Adelaide"
"name: Bismark St Family Practice
payment-methods: EFTPOS; Cash; Mastercard; Visa
facilities: Onsite Pathology; Pharmacy Nearby; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
main_category: General Practitioner
suburb: Loganholme
state: QLD
city: Logan"
"name: City Clinic
payment-methods: EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby; Radiology Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: bulk_billing
main_category: General Practitioner
suburb: Adelaide
state: SA
city: Adelaide"
"name: MISSION HEALTHCARE
payment-methods: EFTPOS; Cash; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Pathology Nearby; Radiology Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: English; Hindi; Punjabi; Bengali; Gujarati; Nepali; Russian; Urdu
main_category: General Practitioner
suburb: Wendouree
state: VIC
city: Ballarat"
"name: Herdsman Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard; Cheque
facilities: Onsite Pathology; Pharmacy Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
telehealth: some
main_category: General Practitioner
suburb: Churchlands
state: WA
city: Perth"
"name: Medical for Everybody - Aspendale Gardens - Medical Clinic
facilities: Onsite Pathology; Onsite Allied Health; Pharmacy Nearby; Radiology Nearby
accreditations: Quality Practice Accreditation
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: No
billing: mixed_billing
telehealth: some
languages_spoken: Cantonese; English; Mandarin
main_category: General Practitioner
suburb: Aspendale Gardens
state: VIC
city: Melbourne"
"name: Heidelberg Family Medical Centre
payment-methods: Cash; EFTPOS; Mastercard
facilities: Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
languages_spoken: English; Hindi; Sinhalese; Tamil
main_category: General Practitioner
suburb: Heidelberg West
state: VIC
city: Melbourne"
"name: Palm Springs Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Pharmacy
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
languages_spoken: English; Malay; Mandarin; Polish
main_category: General Practitioner
suburb: Warnbro
state: WA
city: Warnbro"
"name: Brunswick Community Medical Centre
payment-methods: Visa; Mastercard; Cash; EFTPOS
facilities: Onsite Pathology; Allied Health Nearby; Radiology Nearby; Pharmacy Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
languages_spoken: English; French
main_category: General Practitioner
suburb: Brunswick
state: VIC
city: Melbourne"
"name: Auslink Medical Centre
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Pharmacy Nearby; Radiology Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: English; Mandarin
main_category: General Practitioner
suburb: Malvern East
state: VIC
city: Melbourne"
"name: Kardinia Health
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Onsite Pathology; Onsite Pharmacy; Onsite Allied Health
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
telehealth: some
main_category: General Practitioner
suburb: Belmont
state: VIC
city: Geelong"
"name: Fletcher Clinic
payment-methods: EFTPOS; Visa; Mastercard
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: No
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: private_billing
telehealth: some
languages_spoken: English; Arabic; Hindi; Russian; Ukrainian
main_category: General Practitioner
suburb: Fletcher
state: NSW"
"name: Newington Medical
payment-methods: Cash; EFTPOS; Visa; Mastercard; American Express; HICAPS
facilities: Onsite Pathology; Pharmacy Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
after_hours: Yes
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
languages_spoken: Cantonese; English; Mandarin
main_category: General Practitioner
suburb: Newington
state: NSW
city: Sydney"
"name: The Oaktree Family Medical Centre
payment-methods: EFTPOS; Visa; Cash
facilities: Onsite Pathology; Pharmacy Nearby; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
open_sunday: Yes
wheelchair_access: No
accepts_dva_card: No
accepts_healthcare_card: No
billing: private_billing
languages_spoken: English; Persian
main_category: General Practitioner
suburb: Moranbah
state: QLD
city: Moranbah"
"name: Eltham Central Medical Clinic
payment-methods: Cash; EFTPOS; Visa; Mastercard
facilities: Pharmacy Nearby; Allied Health Nearby; Onsite Pathology; Radiology Nearby
accreditations: Australian General Practice Accreditation Limited
open_saturday: Yes
wheelchair_access: Yes
accepts_dva_card: No
accepts_healthcare_card: No
billing: mixed_billing
languages_spoken: English; Cantonese; Farsi; Mandarin; Persian; Spanish
main_category: General Practitioner
suburb: Eltham
state: VIC
city: Melbourne"
"name: Champion Drive Medical Centre
payment-methods: EFTPOS; Cash; Visa; Mastercard
facilities: Onsite Pathology; Allied Health Nearby
accreditations: Australian General Practice Accreditation Limited
wheelchair_access: Yes
accepts_dva_card: Yes
accepts_healthcare_card: Yes
billing: mixed_billing
telehealth: some
main_category: General Practitioner
